Epoch 1/100 | Train Loss: 0.6047 | Val Loss: 0.4396 | MAE: 0.5231 | Pearson: 0.8092 | R2: 0.6516
Epoch 25/100 | Train Loss: 0.0144 | Val Loss: 0.4113 | MAE: 0.4997 | Pearson: 0.8233 | R2: 0.6737
Epoch 26/100 | Train Loss: 0.0180 | Val Loss: 0.4089 | MAE: 0.4996 | Pearson: 0.8227 | R2: 0.6753
Epoch 27/100 | Train Loss: 0.0157 | Val Loss: 0.4235 | MAE: 0.5136 | Pearson: 0.8187 | R2: 0.6645
Epoch 28/100 | Train Loss: 0.0146 | Val Loss: 0.4224 | MAE: 0.5030 | Pearson: 0.8202 | R2: 0.6651
Epoch 29/100 | Train Loss: 0.0177 | Val Loss: 0.4185 | MAE: 0.4999 | Pearson: 0.8197 | R2: 0.6676
Epoch 30/100 | Train Loss: 0.0178 | Val Loss: 0.4186 | MAE: 0.5016 | Pearson: 0.8212 | R2: 0.6689
Epoch 31/100 | Train Loss: 0.0146 | Val Loss: 0.4318 | MAE: 0.5067 | Pearson: 0.8170 | R2: 0.6574
Epoch 32/100 | Train Loss: 0.0121 | Val Loss: 0.4135 | MAE: 0.4970 | Pearson: 0.8205 | R2: 0.6719
Epoch 33/100 | Train Loss: 0.0150 | Val Loss: 0.4107 | MAE: 0.5001 | Pearson: 0.8217 | R2: 0.6743
Epoch 34/100 | Train Loss: 0.0125 | Val Loss: 0.4167 | MAE: 0.4988 | Pearson: 0.8192 | R2: 0.6695
Epoch 35/100 | Train Loss: 0.0068 | Val Loss: 0.4208 | MAE: 0.4987 | Pearson: 0.8198 | R2: 0.6666
Epoch 36/100 | Train Loss: 0.0075 | Val Loss: 0.4458 | MAE: 0.5158 | Pearson: 0.8159 | R2: 0.6464
Epoch 37/100 | Train Loss: 0.0156 | Val Loss: 0.4382 | MAE: 0.5134 | Pearson: 0.8104 | R2: 0.6519
Epoch 38/100 | Train Loss: 0.0236 | Val Loss: 0.4468 | MAE: 0.5116 | Pearson: 0.8101 | R2: 0.6452
Epoch 39/100 | Train Loss: 0.0165 | Val Loss: 0.4226 | MAE: 0.5020 | Pearson: 0.8177 | R2: 0.6649
Epoch 40/100 | Train Loss: 0.0088 | Val Loss: 0.4236 | MAE: 0.4970 | Pearson: 0.8193 | R2: 0.6642
Epoch 41/100 | Train Loss: 0.0047 | Val Loss: 0.4209 | MAE: 0.4997 | Pearson: 0.8205 | R2: 0.6662
Epoch 42/100 | Train Loss: 0.0030 | Val Loss: 0.4197 | MAE: 0.4973 | Pearson: 0.8195 | R2: 0.6680
Epoch 43/100 | Train Loss: 0.0020 | Val Loss: 0.4214 | MAE: 0.4993 | Pearson: 0.8181 | R2: 0.6657
Epoch 44/100 | Train Loss: 0.0019 | Val Loss: 0.4220 | MAE: 0.4984 | Pearson: 0.8188 | R2: 0.6655
